genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Cd38	0.514951304552016	3.59531489724962	4.05186805439855	0.00112872608839128	0.0658664063959758	-0.877979437756153
Dlat	0.251844314039606	7.07834527428215	3.94129162854167	0.00140654478225306	0.0658664063959758	-0.878276676189313
Gdap1	0.413493610310024	7.26995800993141	3.93985596466853	0.00141057680873929	0.0658664063959758	-0.885252017874566
Rps14	-0.263114409096721	7.38804804509349	-3.93991611827876	0.00141040763320704	0.0658664063959758	-0.888092315447372
Cyb5b	0.284111181385764	6.81370671994981	3.93088223505913	0.00143604693107151	0.0658664063959758	-0.891293899425653
Prkcz	-0.217076373315826	7.53412872991351	-3.93844427117224	0.00141455297215665	0.0658664063959758	-0.894188226949379
Galk1	-0.464907405197718	4.05378354757735	-3.97072334141854	0.00132642013502516	0.0658664063959758	-0.896308813463431
Slitrk4	0.440374477509557	6.22378260999406	3.91930882174903	0.00146958729429625	0.0658664063959758	-0.899631374234909
Hnrnpa2b1	0.256823243098651	8.10908927818086	3.94184006247484	0.00140500761353884	0.0658664063959758	-0.900383143586587
Triqk	0.549824865544258	3.76171606061166	4.00687875209534	0.00123431158442803	0.0658664063959758	-0.902522604573809
Ppig	0.346101996231793	6.98905854249468	3.92684757130166	0.00144765036200081	0.0658664063959758	-0.902756941528559
Csrp1	-0.3960013339779	7.86736575714458	-3.93685429795189	0.0014190449210663	0.0658664063959758	-0.904405355265532
Tpp2	0.498804095978912	6.98983331121658	3.92509768302324	0.00145271250800077	0.0658664063959758	-0.905815728563473
Xpo1	0.38161121832694	7.00496109209575	3.92531109250714	0.00145209418674461	0.0658664063959758	-0.905923878641846
Cct6a	0.268573523850396	7.27833085287091	3.92585254147109	0.00145052662114112	0.0658664063959758	-0.911573962682433
Tmem151b	-0.51382389790281	6.7192647123879	-3.91592144364483	0.00147955388559414	0.0658664063959758	-0.916488915800743
Map3k10	-0.442235473577355	7.74631809859772	-3.91967820050365	0.00146850461394344	0.0658664063959758	-0.9337019223879
Prpf40a	0.443020691517959	6.32623550673861	3.90032149193369	0.0015263470534171	0.0658664063959758	-0.936368772320942
Mlycd	-0.387453922345987	4.87620523265426	-3.8965191830011	0.00153797844571241	0.0658664063959758	-0.937733581185393
Gtdc1	0.337815678153945	5.15314939212565	3.89173809558271	0.00155273180101752	0.0658664063959758	-0.939187313733117
Zic1	-0.94938767028068	3.44837242850742	-4.05015443467805	0.0011325740934753	0.0658664063959758	-0.941844027512497
Ppp1r14a	-0.782878138120511	4.45010103110792	-3.91209189512564	0.00149090419929328	0.0658664063959758	-0.942789870404305
Qdpr	-0.364823290542839	7.86141472363502	-3.91593743093463	0.00147950668568904	0.0658664063959758	-0.943324873707186
LOC500625	0.346530247771169	4.64215333088674	3.89676570478061	0.00153722160569308	0.0658664063959758	-0.949250705075731
Nap1l3	0.429110458908589	6.23847566402768	3.89217306430856	0.00155138366393909	0.0658664063959758	-0.949367238138745
Kcna6	-0.273605520877791	7.44683502639731	-3.9075740059072	0.00150440847096168	0.0658664063959758	-0.949492868905431
Smarcad1	0.437307889445076	6.09194324329359	3.88907594376595	0.00156100880251243	0.0658664063959758	-0.951922802382033
Esco1	0.501830136165526	5.64394551580317	3.88198817389695	0.00158326474936912	0.0658664063959758	-0.95716574898837
Gjb1	-0.597215682405095	3.87093271158044	-3.95528617856006	0.00136784994738549	0.0658664063959758	-0.957808780255999
Acyp2	0.380881479606231	5.01030113098723	3.87903830697112	0.00159262215907469	0.0658664063959758	-0.963972280576807
Camkk2	-0.381208522283539	6.54847003890427	-3.88748094870701	0.00156598931100674	0.0658664063959758	-0.964929196931465
Bcas1	-0.247154563891091	8.08644954058461	-3.90150752812001	0.00152273723795257	0.0658664063959758	-0.975340348301343
Rps20	-0.310722208220494	6.13535789643374	-3.87455674920888	0.00160694586569593	0.0658664063959758	-0.979469972919286
